original_class,target_class,predicted_class,num_iteration,confidence
6,1,817,817,0.30246394872665405
3,1,821,821,0.15269556641578674
3,1,826,826,0.238469198346138
3,1,837,837,0.6724382042884827
3,1,839,839,0.051387544721364975
2,1,842,842,0.06825963407754898
3,1,845,845,0.9780465960502625
4,1,849,849,0.8389682769775391
5,1,850,850,0.9422606229782104
3,1,853,853,0.31576067209243774
2,1,862,862,0.39573389291763306
6,1,866,866,0.5267236828804016
5,1,873,873,0.12383152544498444
7,1,874,874,0.18903687596321106
4,1,877,877,0.7364402413368225
3,1,879,879,0.22591516375541687
4,1,887,887,0.16797393560409546
6,1,888,888,0.09431871771812439
4,1,890,890,0.061665959656238556
5,1,899,899,0.5216892957687378
3,1,900,900,0.3834168314933777
2,1,909,909,0.4780482351779938
4,1,910,910,0.351048082113266
3,1,917,917,0.313162237405777
5,1,923,923,0.3947291672229767
6,1,924,924,0.8584502935409546
4,1,928,928,0.3248665928840637
5,1,929,929,0.6732792258262634
4,1,932,932,0.32620924711227417
4,1,935,935,0.18615864217281342
5,1,938,938,0.4342058598995209
5,1,945,945,0.12746085226535797
3,1,947,947,0.7146754860877991
4,1,950,950,0.0802413672208786
5,1,951,951,0.41360151767730713
6,1,954,954,0.3108390271663666
5,1,957,957,0.5874968767166138
4,1,962,962,0.3117375373840332
3,1,963,963,0.26341426372528076
3,1,964,964,0.9903519749641418
3,1,967,967,0.667773962020874
6,1,970,970,0.8340092897415161
3,1,972,972,0.327821284532547
3,1,973,973,0.5246509313583374
3,1,975,975,0.48414504528045654
3,1,978,978,0.33382168412208557
4,1,988,988,0.77208012342453
4,1,99,99,0.720149040222168
1,1,1,1,0.9999779462814331
5,1,105,105,0.6044484376907349
1,1,107,107,0.7511987090110779
4,1,109,109,0.5231199860572815
3,1,113,113,0.836880087852478
5,1,114,114,0.8772624135017395
3,1,115,115,0.9670313000679016
3,1,122,122,0.5449768304824829
4,1,123,123,0.5885980129241943
6,1,128,128,0.2288827896118164
5,1,145,145,0.9108922481536865
5,1,146,146,0.3267647624015808
3,1,149,149,0.8983622193336487
5,1,151,151,0.5471867918968201
3,1,187,187,0.1532716602087021
4,1,207,207,0.21628841757774353
6,1,208,208,0.18839602172374725
6,1,235,235,0.42700961232185364
4,1,25,25,0.3133624494075775
3,1,267,267,0.426128625869751
6,1,281,281,0.11797171086072922
4,1,283,283,0.5270721316337585
5,1,285,285,0.46572360396385193
4,1,286,286,0.3455679714679718
5,1,291,291,0.47163093090057373
5,1,294,294,0.6232808232307434
4,1,30,30,0.7334986925125122
3,1,301,301,0.3017732501029968
3,1,308,308,0.8097226023674011
3,1,309,309,0.2121317982673645
5,1,311,311,0.5948495864868164
4,1,313,313,0.21717119216918945
3,1,314,314,0.4319175183773041
4,1,315,315,0.2808595299720764
3,1,319,319,0.9630301594734192
3,1,32,32,0.8359419703483582
5,1,323,323,0.3086945116519928
5,1,325,325,0.1775781214237213
4,1,329,329,0.9714656472206116
4,1,338,338,0.4942731261253357
5,1,341,341,0.8287088871002197
5,1,345,345,0.485106498003006
6,1,347,347,0.24063046276569366
7,1,349,349,0.2886638045310974
5,1,353,353,0.1534799188375473
3,1,354,354,0.17098355293273926
4,1,365,365,0.9248539209365845
4,1,367,367,0.5759806632995605
5,1,372,372,0.7112478613853455
5,1,386,386,0.8156410455703735
5,1,387,387,0.15462034940719604
3,1,398,398,0.8876232504844666
4,1,400,400,0.6492250561714172
3,1,406,406,0.6893443465232849
5,1,411,411,0.3386361300945282
3,1,414,414,0.08919904381036758
4,1,421,421,0.2669173777103424
4,1,424,424,0.30403798818588257
3,1,425,425,0.7014837265014648
2,1,427,427,0.47841113805770874
5,1,430,430,0.40215614438056946
3,1,435,435,0.3642060458660126
6,1,436,436,0.16999246180057526
3,1,437,437,0.7590648531913757
2,1,438,438,0.3612882196903229
4,1,440,440,0.13078027963638306
5,1,445,445,0.4732476472854614
3,1,447,447,0.36016881465911865
4,1,448,448,0.4631122648715973
4,1,457,457,0.9591349959373474
6,1,458,458,0.2441897690296173
3,1,462,462,0.16905200481414795
3,1,463,463,0.16381004452705383
4,1,466,466,0.251676470041275
5,1,467,467,0.7149491906166077
2,1,470,470,0.8199730515480042
2,1,471,471,0.13511452078819275
5,1,474,474,0.7901841998100281
3,1,480,480,0.43208548426628113
3,1,485,485,0.17301295697689056
3,1,488,488,0.8813648819923401
3,1,492,492,0.1849542260169983
4,1,496,496,0.36467963457107544
4,1,50,50,0.8885159492492676
8,1,500,500,0.141425222158432
3,1,508,508,0.3796975016593933
3,1,509,509,0.7766478657722473
8,1,511,511,0.3754924535751343
5,1,517,517,0.6886993050575256
4,1,525,525,0.1086616963148117
3,1,526,526,0.14865833520889282
4,1,532,532,0.2170104831457138
5,1,542,542,0.32303935289382935
2,1,543,543,0.6312991976737976
4,1,557,557,0.24870090186595917
3,1,562,562,0.8059884309768677
3,1,565,565,0.2052566558122635
3,1,567,567,0.9389464855194092
4,1,568,568,0.2656840980052948
5,1,570,570,0.9046502113342285
4,1,573,573,0.19378744065761566
3,1,576,576,0.06305388361215591
3,1,604,604,0.6232431530952454
3,1,605,605,0.3903467655181885
3,1,61,61,0.11461591720581055
5,1,612,612,0.3664317727088928
4,1,614,614,0.5376407504081726
3,1,619,619,0.15939603745937347
4,1,621,621,0.5885506868362427
4,1,625,625,0.639220654964447
5,1,627,627,0.6484923362731934
2,1,635,635,0.1453239619731903
4,1,645,645,0.7123092412948608
5,1,652,652,0.14757515490055084
7,1,655,655,0.3082626760005951
4,1,675,675,0.6996533274650574
3,1,677,677,0.08442049473524094
4,1,678,678,0.14442677795886993
6,1,682,682,0.3499870002269745
5,1,683,683,0.1974145770072937
7,1,687,687,0.5753802061080933
4,1,69,69,0.12686976790428162
3,1,704,704,0.25867605209350586
3,1,707,707,0.8961426019668579
3,1,71,71,0.8940210938453674
3,1,716,716,0.25787538290023804
3,1,720,720,0.8794385194778442
2,1,731,731,0.14203789830207825
3,1,733,733,0.43215668201446533
5,1,734,734,0.8129085302352905
4,1,735,735,0.4300464987754822
3,1,737,737,0.5188187956809998
4,1,739,739,0.6666886806488037
2,1,744,744,0.6211205720901489
2,1,747,747,0.2308659553527832
3,1,75,75,0.7920398116111755
3,1,758,758,0.5433783531188965
4,1,76,76,0.8879542946815491
4,1,760,760,0.1569867730140686
4,1,761,761,0.21999609470367432
4,1,765,765,0.2910366356372833
6,1,768,768,0.48274001479148865
5,1,774,774,0.11151745915412903
3,1,779,779,0.2741682231426239
3,1,781,781,0.16779416799545288
4,1,786,786,0.34777018427848816
4,1,79,79,0.2777087688446045
3,1,801,801,0.5886029601097107
4,1,806,806,0.4446205198764801
3,1,808,808,0.40831977128982544
3,1,811,811,0.5957341194152832
3,1,815,815,0.38614192605018616
5,1,817,817,0.5043532848358154
6,1,821,821,0.297596275806427
3,1,826,826,0.5919185280799866
3,1,837,837,0.5126655101776123
6,1,839,839,0.7234676480293274
5,1,842,842,0.7683424353599548
3,1,845,845,0.9061135649681091
3,1,849,849,0.9227958917617798
2,1,850,850,0.7715187668800354
4,1,853,853,0.0534064918756485
2,1,862,862,0.9720562100410461
3,1,866,866,0.8231975436210632
5,1,873,873,0.3056999444961548
5,1,874,874,0.6810179352760315
3,1,877,877,0.3845386803150177
3,1,879,879,0.9510317444801331
3,1,887,887,0.408102422952652
4,1,888,888,0.2753649950027466
4,1,890,890,0.41951242089271545
2,1,899,899,0.357833594083786
3,1,900,900,0.9258962273597717
2,1,909,909,0.6150692701339722
5,1,910,910,0.1776428371667862
2,1,917,917,0.6374496221542358
4,1,923,923,0.1443103849887848
5,1,924,924,0.07933378964662552
4,1,928,928,0.4174804389476776
4,1,929,929,0.6551960706710815
4,1,932,932,0.4967620372772217
5,1,935,935,0.3592671751976013
4,1,938,938,0.31189465522766113
3,1,945,945,0.8376409411430359
3,1,947,947,0.6013766527175903
3,1,950,950,0.9583247900009155
4,1,951,951,0.4948435127735138
8,1,954,954,0.7930786609649658
4,1,957,957,0.9721972942352295
6,1,962,962,0.42589619755744934
5,1,963,963,0.6639635562896729
5,1,964,964,0.6327816843986511
5,1,967,967,0.9118744134902954
6,1,970,970,0.11228135228157043
5,1,972,972,0.3893449008464813
3,1,973,973,0.8149012923240662
3,1,975,975,0.369033545255661
5,1,978,978,0.3170812129974365
3,1,988,988,0.7517039179801941
5,1,99,99,0.1444813311100006
1,1,1,1,0.9999754428863525
4,1,105,105,0.26431527733802795
3,1,107,107,0.8902515769004822
4,1,109,109,0.394477516412735
2,1,113,113,0.7968496680259705
3,1,114,114,0.9641461968421936
3,1,115,115,0.7443908452987671
1,1,122,122,0.5905073881149292
3,1,123,123,0.2640927731990814
3,1,128,128,0.7154951095581055
5,1,145,145,0.16967926919460297
5,1,146,146,0.6992090344429016
2,1,149,149,0.3002035319805145
3,1,151,151,0.5479087233543396
4,1,187,187,0.11325374245643616
3,1,207,207,0.1849745213985443
3,1,208,208,0.21015872061252594
5,1,235,235,0.0776401162147522
4,1,25,25,0.554436206817627
4,1,267,267,0.1316877156496048
5,1,281,281,0.3026482164859772
4,1,283,283,0.09010787308216095
5,1,285,285,0.32772672176361084
5,1,286,286,0.18577730655670166
4,1,291,291,0.35697224736213684
4,1,294,294,0.2848705053329468
4,1,30,30,0.4386804401874542
3,1,301,301,0.9156948328018188
3,1,308,308,0.5563777685165405
3,1,309,309,0.2907954156398773
3,1,311,311,0.7739429473876953
4,1,313,313,0.368060827255249
2,1,314,314,0.6397297382354736
3,1,315,315,0.40593233704566956
3,1,319,319,0.9852124452590942
2,1,32,32,0.7348471283912659
6,1,323,323,0.5674867630004883
2,1,325,325,0.05652313306927681
3,1,329,329,0.861236572265625
3,1,338,338,0.47279196977615356
2,1,341,341,0.19109191000461578
3,1,345,345,0.41741064190864563
4,1,347,347,0.5507332682609558
6,1,349,349,0.32842278480529785
5,1,353,353,0.23212260007858276
3,1,354,354,0.14094629883766174
3,1,365,365,0.38880467414855957
3,1,367,367,0.14019255340099335
4,1,372,372,0.19834677875041962
4,1,386,386,0.43127909302711487
3,1,387,387,0.41906070709228516
2,1,398,398,0.08778918534517288
8,1,400,400,0.38971638679504395
4,1,406,406,0.07852700352668762
5,1,411,411,0.5662273168563843
5,1,414,414,0.815828263759613
5,1,421,421,0.17098477482795715
5,1,424,424,0.15148524940013885
4,1,425,425,0.5398641228675842
2,1,427,427,0.13875755667686462
2,1,430,430,0.05960443615913391
4,1,435,435,0.46818628907203674
6,1,436,436,0.2292187362909317
4,1,437,437,0.039048194885253906
4,1,438,438,0.6085841059684753
5,1,440,440,0.7127736806869507
6,1,445,445,0.2301923781633377
4,1,447,447,0.08443701267242432
4,1,448,448,0.13521671295166016
5,1,457,457,0.9986905455589294
5,1,458,458,0.2985778748989105
4,1,462,462,0.17726299166679382
4,1,463,463,0.6753383278846741
4,1,466,466,0.39650559425354004
3,1,467,467,0.5901460647583008
4,1,470,470,0.8522432446479797
3,1,471,471,0.4995686411857605
5,1,474,474,0.3852684795856476
4,1,480,480,0.19234256446361542
4,1,485,485,0.11730188876390457
5,1,488,488,0.2939179539680481
4,1,492,492,0.5435483455657959
4,1,496,496,0.06767012178897858
3,1,50,50,0.14203904569149017
5,1,500,500,0.15425266325473785
4,1,508,508,0.44587019085884094
3,1,509,509,0.2044912427663803
3,1,511,511,0.03930513560771942
4,1,517,517,0.1849079132080078
4,1,525,525,0.10174659639596939
4,1,526,526,0.14483247697353363
5,1,532,532,0.1326058804988861
4,1,542,542,0.6194504499435425
3,1,543,543,0.12008523941040039
6,1,557,557,0.09896640479564667
4,1,562,562,0.7771620750427246
3,1,565,565,0.3243005573749542
4,1,567,567,0.1529647707939148
5,1,568,568,0.5741202235221863
4,1,570,570,0.07173284888267517
4,1,573,573,0.27793189883232117
4,1,576,576,0.14631864428520203
3,1,604,604,0.10375469923019409
3,1,605,605,0.1390545815229416
4,1,61,61,0.11067357659339905
5,1,612,612,0.22420231997966766
5,1,614,614,0.2964453399181366
4,1,619,619,0.13816450536251068
3,1,621,621,0.4049728214740753
3,1,625,625,0.9506345987319946
7,1,627,627,0.10877689719200134
3,1,635,635,0.5324753522872925
5,1,645,645,0.468519002199173
5,1,652,652,0.4592169523239136
7,1,655,655,0.476245641708374
3,1,675,675,0.5464507937431335
3,1,677,677,0.16922366619110107
5,1,678,678,0.14985834062099457
7,1,682,682,0.4761687219142914
4,1,683,683,0.18783819675445557
6,1,687,687,0.2571817636489868
4,1,69,69,0.14927369356155396
5,1,704,704,0.8170878887176514
3,1,707,707,0.4974578022956848
4,1,71,71,0.6999380588531494
5,1,716,716,0.15213638544082642
3,1,720,720,0.519059956073761
2,1,731,731,0.1627209633588791
4,1,733,733,0.070816271007061
5,1,734,734,0.2846868336200714
5,1,735,735,0.2731950581073761
4,1,737,737,0.3916130065917969
3,1,739,739,0.23309707641601562
2,1,744,744,0.09754933416843414
2,1,747,747,0.04398595169186592
3,1,75,75,0.9036003351211548
2,1,758,758,0.4287852942943573
3,1,76,76,0.3715280592441559
4,1,760,760,0.47211727499961853
3,1,761,761,0.07462428510189056
5,1,765,765,0.343476265668869
4,1,768,768,0.5201680660247803
5,1,774,774,0.7769924402236938
4,1,779,779,0.19694799184799194
5,1,781,781,0.20027518272399902
3,1,786,786,0.18714572489261627
3,1,79,79,0.9455319046974182
4,1,801,801,0.23049545288085938
5,1,806,806,0.8829035758972168
4,1,808,808,0.1286446452140808
3,1,811,811,0.4187394380569458
4,1,815,815,0.6535200476646423
3,1,817,817,0.06321403384208679
6,1,821,821,0.23269884288311005
5,1,826,826,0.9007176756858826
5,1,837,837,0.41923952102661133
6,1,839,839,0.14995191991329193
4,1,842,842,0.119721420109272
3,1,845,845,0.8027580380439758
4,1,849,849,0.7189086079597473
4,1,850,850,0.34997138381004333
6,1,853,853,0.09895474463701248
4,1,862,862,0.03491061553359032
3,1,866,866,0.3998585641384125
6,1,873,873,0.03640640527009964
5,1,874,874,0.33267876505851746
5,1,877,877,0.6779465079307556
5,1,879,879,0.9943580031394958
5,1,887,887,0.20277561247348785
5,1,888,888,0.18232251703739166
3,1,890,890,0.8499394059181213
4,1,899,899,0.49564293026924133
5,1,900,900,0.9330001473426819
3,1,909,909,0.5339236259460449
4,1,910,910,0.5208870768547058
3,1,917,917,0.28083229064941406
3,1,923,923,0.26806366443634033
3,1,924,924,0.12630927562713623
4,1,928,928,0.45308980345726013
5,1,929,929,0.9986236095428467
5,1,932,932,0.15547068417072296
4,1,935,935,0.17629854381084442
3,1,938,938,0.4346521496772766
3,1,945,945,0.5759246945381165
3,1,947,947,0.6140177249908447
4,1,950,950,0.22768191993236542
5,1,951,951,0.4709070920944214
4,1,954,954,0.16505323350429535
2,1,957,957,0.4462803304195404
4,1,962,962,0.3082810342311859
5,1,963,963,0.828133761882782
4,1,964,964,0.03746544197201729
5,1,967,967,0.2605794370174408
6,1,970,970,0.18614451587200165
5,1,972,972,0.12815207242965698
4,1,973,973,0.512572705745697
4,1,975,975,0.5136137008666992
6,1,978,978,0.19618941843509674
3,1,988,988,0.7049229741096497
3,1,99,99,0.3404882848262787
1,1,1,1,0.9841136336326599
4,1,105,105,0.34637317061424255
1,1,107,107,0.8215571641921997
1,1,109,109,0.2550510764122009
3,1,113,113,0.23773293197155
2,1,114,114,0.11449097096920013
1,1,115,115,0.3297020196914673
1,1,122,122,0.32340455055236816
3,1,123,123,0.16308829188346863
3,1,128,128,0.532276451587677
3,1,145,145,0.976166307926178
5,1,146,146,0.7750024795532227
3,1,149,149,0.5868538618087769
3,1,151,151,0.23360112309455872
3,1,187,187,0.3776327669620514
4,1,207,207,0.3325689733028412
3,1,208,208,0.11722274869680405
2,1,235,235,0.46680349111557007
2,1,25,25,0.1774366945028305
2,1,267,267,0.16837960481643677
2,1,281,281,0.19936929643154144
3,1,283,283,0.561813235282898
2,1,285,285,0.15379862487316132
3,1,286,286,0.6941773891448975
3,1,291,291,0.9366247653961182
3,1,294,294,0.6648983955383301
5,1,30,30,0.47917357087135315
3,1,301,301,0.1945059597492218
4,1,308,308,0.30450713634490967
4,1,309,309,0.5676403045654297
7,1,311,311,0.5036754012107849
6,1,313,313,0.06467236578464508
2,1,314,314,0.9582130312919617
5,1,315,315,0.4086671769618988
3,1,319,319,0.3660210371017456
2,1,32,32,0.3610665202140808
6,1,323,323,0.4341166019439697
5,1,325,325,0.3783307671546936
1,1,329,329,0.8056932091712952
3,1,338,338,0.8252704739570618
2,1,341,341,0.49511080980300903
4,1,345,345,0.19571059942245483
5,1,347,347,0.5896509289741516
4,1,349,349,0.2835073471069336
7,1,353,353,0.7969492673873901
3,1,354,354,0.19239649176597595
3,1,365,365,0.7969235777854919
2,1,367,367,0.35750213265419006
2,1,372,372,0.3057830333709717
3,1,386,386,0.7349665760993958
4,1,387,387,0.24066871404647827
3,1,398,398,0.5659727454185486
7,1,400,400,0.48625072836875916
3,1,406,406,0.40684154629707336
4,1,411,411,0.1525203436613083
3,1,414,414,0.2883896231651306
7,1,421,421,0.13113641738891602
3,1,424,424,0.4821019768714905
5,1,425,425,0.31405559182167053
3,1,427,427,0.22948503494262695
7,1,430,430,0.299630731344223
5,1,435,435,0.7452235817909241
6,1,436,436,0.12084542214870453
4,1,437,437,0.1221822202205658
3,1,438,438,0.5305240154266357
4,1,440,440,0.10831785947084427
6,1,445,445,0.3761735260486603
4,1,447,447,0.3768395185470581
4,1,448,448,0.08964896202087402
6,1,457,457,0.6904527544975281
4,1,458,458,0.45569393038749695
5,1,462,462,0.14897587895393372
5,1,463,463,0.6391522288322449
5,1,466,466,0.2901221513748169
4,1,467,467,0.17106153070926666
5,1,470,470,0.5124030113220215
5,1,471,471,0.16742853820323944
2,1,474,474,0.1274445354938507
5,1,480,480,0.7137554287910461
5,1,485,485,0.24697105586528778
3,1,488,488,0.8358026146888733
3,1,492,492,0.193168044090271
3,1,496,496,0.5522176623344421
3,1,50,50,0.4875842332839966
5,1,500,500,0.8579671382904053
3,1,508,508,0.7806658148765564
3,1,509,509,0.26828789710998535
5,1,511,511,0.28605175018310547
6,1,517,517,0.41884714365005493
4,1,525,525,0.4161704182624817
6,1,526,526,0.13308317959308624
4,1,532,532,0.12376254051923752
6,1,542,542,0.34501805901527405
3,1,543,543,0.5895810723304749
6,1,557,557,0.08872173726558685
4,1,562,562,0.43772926926612854
4,1,565,565,0.27713221311569214
2,1,567,567,0.462598979473114
2,1,568,568,0.6020181179046631
4,1,570,570,0.40527230501174927
5,1,573,573,0.5418633818626404
7,1,576,576,0.4701951742172241
3,1,604,604,0.9581435322761536
4,1,605,605,0.580287754535675
3,1,61,61,0.8291809558868408
5,1,612,612,0.3378869891166687
3,1,614,614,0.40897542238235474
5,1,619,619,0.13592271506786346
4,1,621,621,0.8337140083312988
5,1,625,625,0.582062304019928
5,1,627,627,0.586948812007904
3,1,635,635,0.6863974928855896
6,1,645,645,0.1308729201555252
5,1,652,652,0.8966144323348999
4,1,655,655,0.10780815780162811
5,1,675,675,0.20127756893634796
4,1,677,677,0.1067185178399086
4,1,678,678,0.35605067014694214
6,1,682,682,0.35314974188804626
6,1,683,683,0.5404530763626099
5,1,687,687,0.5480638742446899
3,1,69,69,0.5098991394042969
4,1,704,704,0.26444119215011597
6,1,707,707,0.49542129039764404
4,1,71,71,0.686613917350769
7,1,716,716,0.5815526843070984
3,1,720,720,0.7537444233894348
3,1,731,731,0.10439638793468475
5,1,733,733,0.09473177790641785
4,1,734,734,0.07869190722703934
2,1,735,735,0.27022790908813477
4,1,737,737,0.540212094783783
3,1,739,739,0.860930860042572
2,1,744,744,0.12288215011358261
6,1,747,747,0.28276464343070984
2,1,75,75,0.505690336227417
5,1,758,758,0.7964721322059631
3,1,76,76,0.9004236459732056
5,1,760,760,0.7218801975250244
3,1,761,761,0.8780040740966797
5,1,765,765,0.6975927352905273
5,1,768,768,0.15401218831539154
5,1,774,774,0.3830399513244629
4,1,779,779,0.27586182951927185
6,1,781,781,0.6446075439453125
3,1,786,786,0.15768632292747498
3,1,79,79,0.5641226172447205
4,1,801,801,0.3167998492717743
3,1,806,806,0.2635757625102997
4,1,808,808,0.9209007024765015
3,1,811,811,0.23645958304405212
5,1,815,815,0.6806721687316895
6,1,817,817,0.17899812757968903
7,1,821,821,0.387935608625412
4,1,826,826,0.10287075489759445
8,1,837,837,0.44947829842567444
6,1,839,839,0.28966331481933594
5,1,842,842,0.43070948123931885
4,1,845,845,0.0757208988070488
3,1,849,849,0.16604700684547424
3,1,850,850,0.4477590024471283
4,1,853,853,0.9593801498413086
4,1,862,862,0.15136699378490448
4,1,866,866,0.497881144285202
5,1,873,873,0.49056702852249146
4,1,874,874,0.08508118242025375
5,1,877,877,0.22873163223266602
8,1,879,879,0.30989447236061096
3,1,887,887,0.3275759816169739
6,1,888,888,0.4921588897705078
7,1,890,890,0.8926464319229126
3,1,899,899,0.16495734453201294
5,1,900,900,0.8600399494171143
2,1,909,909,0.4207669198513031
6,1,910,910,0.343990683555603
3,1,917,917,0.3661397397518158
4,1,923,923,0.26155561208724976
4,1,924,924,0.5005571246147156
5,1,928,928,0.37730762362480164
5,1,929,929,0.2563158869743347
5,1,932,932,0.8826220035552979
4,1,935,935,0.3511473834514618
2,1,938,938,0.6520065665245056
5,1,945,945,0.2847133278846741
4,1,947,947,0.4878270626068115
5,1,950,950,0.24707737565040588
4,1,951,951,0.11233673244714737
7,1,954,954,0.7370937466621399
5,1,957,957,0.6293387413024902
2,1,962,962,0.1757863610982895
4,1,963,963,0.48999932408332825
4,1,964,964,0.9861336350440979
5,1,967,967,0.5805272459983826
7,1,970,970,0.40670618414878845
3,1,972,972,0.08776316791772842
1,1,973,973,0.23147951066493988
5,1,975,975,0.20719537138938904
7,1,978,978,0.18121159076690674
2,1,988,988,0.151789128780365
4,1,99,99,0.6510461568832397
1,1,1,1,1.0
3,1,105,105,0.3786400258541107
2,1,107,107,0.939567506313324
3,1,109,109,0.5948418378829956
2,1,113,113,0.6848120093345642
3,1,114,114,0.9916561841964722
2,1,115,115,0.35173946619033813
3,1,122,122,0.4121224880218506
3,1,123,123,0.7776057720184326
3,1,128,128,0.31709858775138855
3,1,145,145,0.4228988587856293
5,1,146,146,0.41432133316993713
3,1,149,149,0.6080002188682556
4,1,151,151,0.5258805751800537
3,1,187,187,0.7887202501296997
3,1,207,207,0.48621854186058044
3,1,208,208,0.18588194251060486
3,1,235,235,0.1643562763929367
4,1,25,25,0.6643198132514954
3,1,267,267,0.8331836462020874
5,1,281,281,0.5266881585121155
4,1,283,283,0.33546024560928345
3,1,285,285,0.1831074208021164
5,1,286,286,0.9664162397384644
4,1,291,291,0.6935810446739197
3,1,294,294,0.5235735774040222
4,1,30,30,0.5332589745521545
3,1,301,301,0.6694527268409729
4,1,308,308,0.9903910160064697
3,1,309,309,0.5466004610061646
4,1,311,311,0.48794034123420715
6,1,313,313,0.8128243088722229
3,1,314,314,0.9846358299255371
4,1,315,315,0.26839450001716614
3,1,319,319,0.6768326759338379
3,1,32,32,0.9687089920043945
4,1,323,323,0.7091662883758545
5,1,325,325,0.8129392266273499
3,1,329,329,0.9938040971755981
4,1,338,338,0.8556551933288574
3,1,341,341,0.6708927154541016
3,1,345,345,0.5088165402412415
5,1,347,347,0.7261571884155273
3,1,349,349,0.21732212603092194
5,1,353,353,0.42111921310424805
4,1,354,354,0.9831740260124207
3,1,365,365,0.963209867477417
3,1,367,367,0.44476625323295593
3,1,372,372,0.27567020058631897
4,1,386,386,0.51517254114151
3,1,387,387,0.3207845985889435
4,1,398,398,0.8202863335609436
6,1,400,400,0.9157869219779968
6,1,406,406,0.8379595875740051
4,1,411,411,0.14268051087856293
4,1,414,414,0.6547645330429077
4,1,421,421,0.20699219405651093
5,1,424,424,0.8964728713035583
5,1,425,425,0.38344958424568176
5,1,427,427,0.7595648765563965
3,1,430,430,0.17287525534629822
4,1,435,435,0.5390834212303162
6,1,436,436,0.24415460228919983
4,1,437,437,0.279885470867157
3,1,438,438,0.2850014865398407
5,1,440,440,0.47520071268081665
5,1,445,445,0.4592810273170471
4,1,447,447,0.1558980643749237
5,1,448,448,0.7603424191474915
5,1,457,457,0.2562505900859833
6,1,458,458,0.22469040751457214
4,1,462,462,0.687652587890625
5,1,463,463,0.9954066276550293
4,1,466,466,0.07793880999088287
5,1,467,467,0.23201517760753632
4,1,470,470,0.19803577661514282
3,1,471,471,0.19133488833904266
4,1,474,474,0.22206905484199524
4,1,480,480,0.9425796270370483
3,1,485,485,0.12408211082220078
4,1,488,488,0.8306243419647217
4,1,492,492,0.11590738594532013
4,1,496,496,0.7916500568389893
3,1,50,50,0.20600487291812897
8,1,500,500,0.8592938780784607
6,1,508,508,0.6663392186164856
4,1,509,509,0.8853983879089355
8,1,511,511,0.3601962625980377
4,1,517,517,0.2994680404663086
5,1,525,525,0.715793251991272
4,1,526,526,0.3969680070877075
6,1,532,532,0.17262864112854004
5,1,542,542,0.6944189667701721
3,1,543,543,0.7897449731826782
6,1,557,557,0.3082538843154907
3,1,562,562,0.11802787333726883
5,1,565,565,0.9772764444351196
3,1,567,567,0.5148016810417175
4,1,568,568,0.3155922591686249
4,1,570,570,0.36539483070373535
5,1,573,573,0.7839230895042419
3,1,576,576,0.15207481384277344
5,1,604,604,0.9884952306747437
4,1,605,605,0.1603711098432541
4,1,61,61,0.311359167098999
5,1,612,612,0.29438260197639465
4,1,614,614,0.2711530029773712
4,1,619,619,0.32321012020111084
5,1,621,621,0.8951432108879089
3,1,625,625,0.4922492206096649
6,1,627,627,0.7074103951454163
4,1,635,635,0.8089226484298706
4,1,645,645,0.1903311014175415
5,1,652,652,0.45889294147491455
5,1,655,655,0.3166128098964691
5,1,675,675,0.5824663639068604
4,1,677,677,0.5928089022636414
5,1,678,678,0.26643428206443787
7,1,682,682,0.8542091250419617
7,1,683,683,0.5578616261482239
5,1,687,687,0.3308963477611542
5,1,69,69,0.6134902834892273
4,1,704,704,0.6718735098838806
3,1,707,707,0.7771502733230591
3,1,71,71,0.20152951776981354
5,1,716,716,0.41300711035728455
3,1,720,720,0.626602828502655
5,1,731,731,0.7415239214897156
4,1,733,733,0.3370784521102905
6,1,734,734,0.9277469515800476
4,1,735,735,0.3363853991031647
4,1,737,737,0.8951692581176758
5,1,739,739,0.7473916411399841
3,1,744,744,0.6209142208099365
3,1,747,747,0.45699411630630493
3,1,75,75,0.651691198348999
3,1,758,758,0.92982417345047
3,1,76,76,0.21848164498806
4,1,760,760,0.45241454243659973
6,1,761,761,0.5660716891288757
5,1,765,765,0.8582437038421631
5,1,768,768,0.6358306407928467
4,1,774,774,0.32293859124183655
3,1,779,779,0.5990453958511353
4,1,781,781,0.24220219254493713
4,1,786,786,0.19569529592990875
3,1,79,79,0.40772977471351624
3,1,801,801,0.8279879689216614
3,1,806,806,0.2812214195728302
4,1,808,808,0.6758697032928467
3,1,811,811,0.8498117923736572
4,1,815,815,0.6729593873023987
3,1,817,817,0.10242702066898346
6,1,821,821,0.9138071537017822
5,1,826,826,0.5856950283050537
6,1,837,837,0.29667848348617554
5,1,839,839,0.32940465211868286
5,1,842,842,0.421613484621048
4,1,845,845,0.8485639691352844
3,1,849,849,0.9881487488746643
3,1,850,850,0.9833669662475586
6,1,853,853,0.4946942627429962
4,1,862,862,0.6248161792755127
4,1,866,866,0.2067912071943283
6,1,873,873,0.25526779890060425
6,1,874,874,0.46130916476249695
4,1,877,877,0.5118198990821838
4,1,879,879,0.9185215830802917
5,1,887,887,0.7031387090682983
6,1,888,888,0.3943192660808563
4,1,890,890,0.2831214964389801
4,1,899,899,0.8382187485694885
5,1,900,900,0.9608373641967773
3,1,909,909,0.960844099521637
5,1,910,910,0.39785096049308777
3,1,917,917,0.512330949306488
3,1,923,923,0.1248338520526886
5,1,924,924,0.830254852771759
